schoolnr,pupilnr,iq_verb,iq_perf,sex,minority,repeatgr,aritpret,classnr,aritpost,langpret,langpost,ses,denomina,schoolses,satiprin,natitest,meetings,currmeet,mixedgra,percmino,aritdiff,homework,classsiz,groupsiz
26.0,137.0,13.0,15.0,0.0,0.0,0.0,19.0,2680.0,27.0,40.0,46.0,33.0,2.0,19.0,3.142,0.0,2.1,2.0,0.0,5.0,12.0,3.0,21.0,21.0
26.0,138.0,10.0,9.0,0.0,0.0,1.0,10.0,2680.0,13.0,33.0,38.0,30.0,2.0,19.0,3.142,0.0,2.1,2.0,0.0,5.0,12.0,3.0,21.0,21.0
26.0,139.0,11.0,9.666,0.0,0.0,0.0,13.0,2680.0,27.0,26.0,44.0,33.0,2.0,19.0,3.142,0.0,2.1,2.0,0.0,5.0,12.0,3.0,21.0,21.0
26.0,140.0,11.0,13.0,0.0,0.0,0.0,9.0,2680.0,12.0,35.0,35.0,17.0,2.0,19.0,3.142,0.0,2.1,2.0,0.0,5.0,12.0,3.0,21.0,21.0
26.0,141.0,16.5,7.333,0.0,0.0,0.0,11.0,2680.0,17.0,37.0,40.0,23.0,2.0,19.0,3.142,0.0,2.1,2.0,0.0,5.0,12.0,3.0,21.0,21.0
26.0,142.0,13.0,11.66,0.0,0.0,0.0,18.0,2680.0,23.0,44.0,40.0,37.0,2.0,19.0,3.142,0.0,2.1,2.0,0.0,5.0,12.0,3.0,21.0,21.0
26.0,143.0,11.5,12.0,0.0,0.0,0.0,18.0,2680.0,25.0,37.0,46.0,20.0,2.0,19.0,3.142,0.0,2.1,2.0,0.0,5.0,12.0,3.0,21.0,21.0
26.0,144.0,10.0,9.666,1.0,0.0,0.0,6.0,2680.0,13.0,37.0,31.0,20.0,2.0,19.0,3.142,0.0,2.1,2.0,0.0,5.0,12.0,3.0,21.0,21.0
26.0,145.0,13.5,7.333,1.0,0.0,0.0,11.0,2680.0,16.0,40.0,50.0,45.0,2.0,19.0,3.142,0.0,2.1,2.0,0.0,5.0,12.0,3.0,21.0,21.0
26.0,146.0,13.5,14.0,1.0,0.0,0.0,12.0,2680.0,26.0,41.0,46.0,40.0,2.0,19.0,3.142,0.0,2.1,2.0,0.0,5.0,12.0,3.0,21.0,21.0
26.0,147.0,16.5,13.66,1.0,0.0,0.0,12.0,2680.0,21.0,37.0,51.0,43.0,2.0,19.0,3.142,0.0,2.1,2.0,0.0,5.0,12.0,3.0,21.0,21.0
26.0,148.0,9.0,9.333,1.0,0.0,0.0,9.0,2680.0,12.0,23.0,29.0,28.0,2.0,19.0,3.142,0.0,2.1,2.0,0.0,5.0,12.0,3.0,21.0,21.0
26.0,149.0,12.0,8.0,1.0,0.0,0.0,13.0,2680.0,9.0,36.0,39.0,33.0,2.0,19.0,3.142,0.0,2.1,2.0,0.0,5.0,12.0,3.0,21.0,21.0
26.0,150.0,13.5,9.333,1.0,0.0,0.0,11.0,2680.0,23.0,39.0,49.0,35.0,2.0,19.0,3.142,0.0,2.1,2.0,0.0,5.0,12.0,3.0,21.0,21.0
26.0,151.0,14.0,12.0,1.0,0.0,0.0,15.0,2680.0,17.0,43.0,43.0,47.0,2.0,19.0,3.142,0.0,2.1,2.0,0.0,5.0,12.0,3.0,21.0,21.0
27.0,152.0,10.0,8.666,1.0,0.0,0.0,8.0,2780.0,12.0,34.0,37.0,23.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,153.0,10.5,10.33,0.0,0.0,0.0,8.0,2780.0,14.0,30.0,35.0,23.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,154.0,13.0,10.66,0.0,0.0,0.0,14.0,2780.0,21.0,35.0,38.0,28.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,155.0,13.0,12.0,1.0,0.0,0.0,13.0,2780.0,14.0,35.0,40.0,23.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,156.0,14.0,11.66,0.0,0.0,0.0,11.0,2780.0,19.0,37.0,42.0,47.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,157.0,14.5,8.666,0.0,0.0,0.0,8.0,2780.0,12.0,33.0,41.0,40.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,158.0,12.0,7.333,0.0,0.0,1.0,9.0,2780.0,5.0,30.0,32.0,40.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,159.0,12.5,11.33,0.0,0.0,0.0,15.0,2780.0,24.0,36.0,40.0,27.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,160.0,10.5,9.666,0.0,0.0,0.0,7.0,2780.0,6.0,19.0,20.0,23.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,161.0,11.0,9.333,1.0,0.0,0.0,10.0,2780.0,18.0,37.0,29.0,27.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,162.0,12.5,13.66,0.0,0.0,0.0,13.0,2780.0,17.0,33.0,41.0,40.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,163.0,13.0,10.0,0.0,0.0,0.0,6.0,2780.0,13.0,30.0,23.0,30.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,164.0,11.5,9.333,1.0,0.0,1.0,8.0,2780.0,9.0,19.0,27.0,23.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,165.0,9.5,8.666,1.0,0.0,0.0,5.0,2780.0,12.0,27.0,35.0,27.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,166.0,11.5,8.333,0.0,0.0,0.0,15.0,2780.0,13.0,29.0,33.0,35.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,167.0,9.5,10.66,1.0,0.0,0.0,9.0,2780.0,13.0,20.0,31.0,23.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,168.0,12.0,8.0,0.0,0.0,0.0,8.0,2780.0,10.0,30.0,29.0,40.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,169.0,10.0,8.0,1.0,0.0,0.0,6.0,2780.0,6.0,25.0,31.0,20.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,170.0,12.0,9.333,0.0,0.0,0.0,10.0,2780.0,13.0,32.0,40.0,20.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,171.0,6.5,7.0,1.0,0.0,0.0,8.0,2780.0,6.0,27.0,19.0,20.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
27.0,172.0,11.0,8.333,1.0,0.0,0.0,12.0,2780.0,8.0,35.0,40.0,35.0,1.0,17.0,3.285,0.0,1.1,1.0,1.0,0.0,9.0,2.333,32.0,32.0
29.0,173.0,18.0,15.0,0.0,0.0,0.0,17.0,2980.0,29.0,38.0,51.0,45.0,4.0,26.0,3.857,0.0,3.1,2.666,1.0,0.0,20.0,2.0,22.0,12.0
29.0,174.0,16.0,10.66,0.0,0.0,0.0,11.0,2980.0,20.0,41.0,51.0,47.0,4.0,26.0,3.857,0.0,3.1,2.666,1.0,0.0,20.0,2.0,22.0,12.0
29.0,175.0,12.0,11.66,0.0,0.0,1.0,7.0,2980.0,9.0,31.0,35.0,50.0,4.0,26.0,3.857,0.0,3.1,2.666,1.0,0.0,20.0,2.0,22.0,12.0
29.0,176.0,11.5,10.33,0.0,0.0,0.0,7.0,2980.0,25.0,36.0,50.0,50.0,4.0,26.0,3.857,0.0,3.1,2.666,1.0,0.0,20.0,2.0,22.0,12.0
29.0,177.0,12.0,13.0,0.0,0.0,0.0,9.0,2980.0,25.0,36.0,51.0,45.0,4.0,26.0,3.857,0.0,3.1,2.666,1.0,0.0,20.0,2.0,22.0,12.0
29.0,178.0,15.5,12.0,0.0,0.0,0.0,15.0,2980.0,26.0,33.0,52.0,40.0,4.0,26.0,3.857,0.0,3.1,2.666,1.0,0.0,20.0,2.0,22.0,12.0
29.0,179.0,14.0,11.66,1.0,0.0,0.0,9.0,2980.0,17.0,36.0,44.0,35.0,4.0,26.0,3.857,0.0,3.1,2.666,1.0,0.0,20.0,2.0,22.0,12.0
29.0,180.0,6.0,10.0,1.0,0.0,0.0,10.0,2980.0,12.0,34.0,39.0,35.0,4.0,26.0,3.857,0.0,3.1,2.666,1.0,0.0,20.0,2.0,22.0,12.0
29.0,181.0,12.5,11.0,1.0,0.0,0.0,13.0,2980.0,12.0,40.0,41.0,35.0,4.0,26.0,3.857,0.0,3.1,2.666,1.0,0.0,20.0,2.0,22.0,12.0
29.0,182.0,16.5,14.33,1.0,0.0,0.0,16.0,2980.0,19.0,47.0,51.0,45.0,4.0,26.0,3.857,0.0,3.1,2.666,1.0,0.0,20.0,2.0,22.0,12.0
33.0,183.0,12.0,8.0,0.0,0.0,0.0,6.0,3380.0,11.0,31.0,20.0,15.0,2.0,19.0,3.428,1.0,1.666,1.5,1.0,0.0,11.0,2.333,14.0,9.0
33.0,184.0,10.0,8.333,1.0,0.0,0.0,10.0,3380.0,12.0,30.0,43.0,20.0,2.0,19.0,3.428,1.0,1.666,1.5,1.0,0.0,11.0,2.333,14.0,9.0
33.0,185.0,10.0,7.666,0.0,0.0,0.0,6.0,3380.0,18.0,31.0,31.0,37.0,2.0,19.0,3.428,1.0,1.666,1.5,1.0,0.0,11.0,2.333,14.0,9.0
33.0,186.0,11.0,10.0,0.0,0.0,1.0,8.0,3380.0,19.0,32.0,42.0,25.0,2.0,19.0,3.428,1.0,1.666,1.5,1.0,0.0,11.0,2.333,14.0,9.0
33.0,187.0,13.0,11.66,0.0,0.0,0.0,15.0,3380.0,28.0,31.0,50.0,23.0,2.0,19.0,3.428,1.0,1.666,1.5,1.0,0.0,11.0,2.333,14.0,9.0
33.0,188.0,12.0,11.0,1.0,0.0,0.0,9.0,3380.0,15.0,30.0,41.0,27.0,2.0,19.0,3.428,1.0,1.666,1.5,1.0,0.0,11.0,2.333,14.0,9.0
35.0,189.0,11.0,9.0,1.0,0.0,0.0,9.0,3580.0,16.0,30.0,38.0,20.0,1.0,19.0,3.428,1.0,2.4,2.333,1.0,20.0,15.0,3.0,16.0,16.0
35.0,190.0,13.0,10.33,0.0,0.0,0.0,8.0,3580.0,16.0,39.0,52.0,20.0,1.0,19.0,3.428,1.0,2.4,2.333,1.0,20.0,15.0,3.0,16.0,16.0
35.0,191.0,10.5,9.333,0.0,0.0,0.0,10.0,3580.0,22.0,31.0,34.0,20.0,1.0,19.0,3.428,1.0,2.4,2.333,1.0,20.0,15.0,3.0,16.0,16.0
35.0,192.0,7.0,9.333,1.0,0.0,1.0,8.0,3580.0,12.0,25.0,34.0,18.0,1.0,19.0,3.428,1.0,2.4,2.333,1.0,20.0,15.0,3.0,16.0,16.0
35.0,193.0,13.0,12.0,0.0,0.0,0.0,14.0,3580.0,25.0,38.0,54.0,30.0,1.0,19.0,3.428,1.0,2.4,2.333,1.0,20.0,15.0,3.0,16.0,16.0
35.0,194.0,13.0,15.33,0.0,0.0,0.0,17.0,3580.0,25.0,39.0,47.0,45.0,1.0,19.0,3.428,1.0,2.4,2.333,1.0,20.0,15.0,3.0,16.0,16.0
35.0,195.0,11.0,10.0,0.0,0.0,0.0,8.0,3580.0,11.0,20.0,25.0,18.0,1.0,19.0,3.428,1.0,2.4,2.333,1.0,20.0,15.0,3.0,16.0,16.0
35.0,196.0,8.0,8.333,0.0,1.0,1.0,8.0,3580.0,11.0,30.0,27.0,13.0,1.0,19.0,3.428,1.0,2.4,2.333,1.0,20.0,15.0,3.0,16.0,16.0
35.0,197.0,8.0,7.0,1.0,0.0,0.0,8.0,3580.0,14.0,26.0,35.0,23.0,1.0,19.0,3.428,1.0,2.4,2.333,1.0,20.0,15.0,3.0,16.0,16.0
35.0,198.0,12.0,13.33,0.0,0.0,0.0,6.0,3580.0,13.0,31.0,28.0,18.0,1.0,19.0,3.428,1.0,2.4,2.333,1.0,20.0,15.0,3.0,16.0,16.0
35.0,199.0,8.5,8.0,1.0,1.0,0.0,5.0,3580.0,13.0,29.0,34.0,10.0,1.0,19.0,3.428,1.0,2.4,2.333,1.0,20.0,15.0,3.0,16.0,16.0
35.0,200.0,9.5,10.0,0.0,0.0,0.0,10.0,3580.0,15.0,30.0,42.0,25.0,1.0,19.0,3.428,1.0,2.4,2.333,1.0,20.0,15.0,3.0,16.0,16.0
35.0,201.0,10.5,9.0,0.0,0.0,0.0,4.0,3580.0,11.0,33.0,38.0,25.0,1.0,19.0,3.428,1.0,2.4,2.333,1.0,20.0,15.0,3.0,16.0,16.0
35.0,202.0,15.5,10.66,0.0,1.0,0.0,10.0,3580.0,20.0,44.0,51.0,30.0,1.0,19.0,3.428,1.0,2.4,2.333,1.0,20.0,15.0,3.0,16.0,16.0
36.0,203.0,14.5,14.0,0.0,0.0,0.0,17.0,3680.0,26.0,47.0,55.0,33.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,204.0,12.0,11.33,0.0,0.0,0.0,14.0,3680.0,19.0,32.0,40.0,20.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,205.0,12.0,11.66,0.0,0.0,0.0,14.0,3680.0,26.0,41.0,49.0,30.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,206.0,13.0,11.66,1.0,0.0,0.0,12.0,3680.0,12.0,24.0,37.0,35.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,207.0,9.5,8.0,0.0,0.0,0.0,6.0,3680.0,11.0,31.0,31.0,25.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,208.0,12.0,9.333,0.0,0.0,0.0,9.0,3680.0,12.0,32.0,31.0,30.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,209.0,8.5,9.333,0.0,0.0,0.0,12.0,3680.0,12.0,32.0,28.0,30.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,210.0,11.0,8.0,0.0,0.0,0.0,7.0,3680.0,6.0,26.0,30.0,20.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,211.0,9.5,9.333,1.0,0.0,0.0,7.0,3680.0,13.0,33.0,34.0,40.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,212.0,12.5,12.0,0.0,0.0,0.0,14.0,3680.0,23.0,38.0,42.0,40.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,213.0,11.0,7.666,1.0,0.0,0.0,8.0,3680.0,15.0,26.0,29.0,30.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,214.0,12.0,9.666,0.0,0.0,0.0,12.0,3680.0,22.0,31.0,27.0,20.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,215.0,13.0,10.66,1.0,0.0,0.0,14.0,3680.0,14.0,31.0,32.0,33.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,216.0,9.5,9.333,0.0,0.0,1.0,8.0,3680.0,8.0,28.0,22.0,30.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,217.0,14.5,12.0,0.0,0.0,0.0,14.0,3680.0,23.0,34.0,34.0,30.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,218.0,12.5,10.66,0.0,0.0,1.0,10.0,3680.0,16.0,31.0,36.0,38.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,219.0,12.5,8.333,1.0,0.0,0.0,11.0,3680.0,16.0,35.0,46.0,28.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,220.0,12.5,10.0,1.0,0.0,0.0,10.0,3680.0,15.0,44.0,45.0,30.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,221.0,12.5,13.0,1.0,0.0,0.0,14.0,3680.0,16.0,36.0,39.0,37.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,222.0,11.0,11.66,1.0,0.0,0.0,8.0,3680.0,10.0,38.0,36.0,40.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,223.0,10.5,10.0,1.0,0.0,0.0,11.0,3680.0,12.0,36.0,33.0,30.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,224.0,11.0,9.666,0.0,0.0,0.0,8.0,3680.0,16.0,31.0,28.0,40.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
36.0,225.0,12.0,10.33,1.0,0.0,0.0,13.0,3680.0,13.0,34.0,35.0,20.0,3.0,20.0,2.857,0.0,2.0,2.0,0.0,0.0,20.0,3.333,29.0,29.0
38.0,226.0,11.0,12.66,0.0,0.0,0.0,11.0,3880.0,9.0,29.0,42.0,50.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,227.0,10.0,14.33,1.0,0.0,0.0,14.0,3880.0,23.0,36.0,42.0,40.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,228.0,9.5,12.66,1.0,0.0,0.0,7.0,3880.0,7.0,28.0,34.0,20.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,229.0,9.5,11.33,0.0,0.0,0.0,10.0,3880.0,13.0,40.0,47.0,20.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,230.0,10.0,12.66,0.0,0.0,0.0,17.0,3880.0,23.0,36.0,43.0,47.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,231.0,11.0,10.0,0.0,0.0,0.0,9.0,3880.0,24.0,39.0,45.0,47.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,232.0,12.0,10.66,1.0,0.0,0.0,12.0,3880.0,16.0,44.0,53.0,20.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,233.0,12.0,11.33,1.0,0.0,0.0,10.0,3880.0,19.0,40.0,53.0,40.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,234.0,12.0,10.0,1.0,0.0,1.0,10.0,3880.0,11.0,32.0,42.0,30.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,235.0,11.0,8.333,0.0,0.0,0.0,8.0,3880.0,17.0,36.0,40.0,30.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,236.0,12.5,10.66,1.0,0.0,0.0,14.0,3880.0,23.0,41.0,50.0,45.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,237.0,12.5,9.333,0.0,0.0,0.0,10.0,3880.0,21.0,39.0,41.0,23.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,238.0,9.0,6.333,0.0,0.0,0.0,11.0,3880.0,16.0,31.0,35.0,30.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,239.0,13.0,10.33,0.0,0.0,0.0,15.0,3880.0,19.0,41.0,42.0,20.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,240.0,13.0,11.33,1.0,0.0,1.0,13.0,3880.0,16.0,42.0,52.0,25.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,241.0,9.0,10.33,0.0,0.0,1.0,14.0,3880.0,13.0,31.0,26.0,20.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,242.0,12.0,8.333,0.0,0.0,0.0,9.0,3880.0,10.0,35.0,39.0,23.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,243.0,8.0,7.666,0.0,0.0,1.0,11.0,3880.0,12.0,28.0,33.0,20.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,244.0,13.5,8.666,1.0,0.0,0.0,12.0,3880.0,18.0,41.0,50.0,20.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,245.0,10.0,12.33,0.0,0.0,0.0,14.0,3880.0,24.0,35.0,38.0,20.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,246.0,13.5,14.66,0.0,0.0,0.0,17.0,3880.0,30.0,41.0,45.0,23.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,247.0,14.5,12.33,0.0,0.0,0.0,14.0,3880.0,23.0,41.0,43.0,33.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,248.0,12.0,13.66,1.0,0.0,0.0,11.0,3880.0,17.0,38.0,41.0,20.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,249.0,10.5,7.666,1.0,0.0,0.0,13.0,3880.0,11.0,27.0,36.0,25.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,250.0,12.0,11.0,1.0,0.0,0.0,15.0,3880.0,14.0,41.0,38.0,30.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,251.0,9.5,8.333,0.0,0.0,0.0,6.0,3880.0,7.0,27.0,31.0,20.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,252.0,15.5,9.666,1.0,0.0,0.0,12.0,3880.0,17.0,38.0,53.0,37.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
38.0,253.0,13.5,12.0,0.0,0.0,1.0,11.0,3880.0,15.0,35.0,35.0,17.0,2.0,18.0,3.285,1.0,1.9,1.833,0.0,2.0,14.0,3.0,31.0,31.0
40.0,254.0,11.5,12.0,0.0,0.0,0.0,15.0,4081.0,25.0,31.0,41.0,45.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,255.0,9.0,9.333,0.0,0.0,0.0,13.0,4081.0,17.0,30.0,27.0,40.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,256.0,10.0,9.333,0.0,0.0,0.0,9.0,4081.0,27.0,34.0,30.0,50.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,257.0,12.5,12.66,0.0,0.0,0.0,15.0,4081.0,26.0,40.0,48.0,50.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,258.0,12.0,9.666,0.0,0.0,0.0,14.0,4081.0,23.0,34.0,36.0,40.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,259.0,9.5,9.0,0.0,0.0,0.0,11.0,4081.0,14.0,25.0,30.0,20.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,260.0,11.5,9.333,0.0,0.0,0.0,7.0,4081.0,11.0,17.0,18.0,30.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,261.0,12.5,10.33,0.0,0.0,1.0,10.0,4081.0,24.0,30.0,34.0,20.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,262.0,13.0,12.0,0.0,0.0,0.0,17.0,4081.0,28.0,40.0,49.0,50.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,263.0,12.5,11.33,0.0,0.0,0.0,16.0,4081.0,18.0,41.0,44.0,20.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,264.0,15.5,13.66,0.0,0.0,0.0,16.0,4081.0,25.0,35.0,50.0,30.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,265.0,14.0,7.666,1.0,0.0,0.0,14.0,4081.0,20.0,42.0,51.0,20.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,266.0,13.5,10.66,1.0,0.0,0.0,14.0,4081.0,29.0,37.0,50.0,20.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,267.0,14.0,10.66,1.0,0.0,0.0,15.0,4081.0,29.0,40.0,50.0,30.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,268.0,12.0,8.0,1.0,0.0,0.0,10.0,4081.0,16.0,41.0,44.0,30.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,269.0,13.0,9.333,1.0,0.0,0.0,14.0,4081.0,25.0,46.0,48.0,40.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,270.0,9.5,8.333,1.0,0.0,0.0,9.0,4081.0,11.0,21.0,26.0,20.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,271.0,13.5,8.666,1.0,0.0,0.0,17.0,4081.0,26.0,44.0,50.0,30.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,272.0,15.0,8.666,1.0,0.0,0.0,17.0,4081.0,27.0,41.0,52.0,30.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
40.0,273.0,12.5,7.666,1.0,0.0,0.0,14.0,4081.0,25.0,38.0,46.0,50.0,3.0,23.0,2.857,0.0,1.8,1.666,0.0,0.0,10.0,2.333,28.0,28.0
